Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-70614,"Amino acid synthesis and interconversion (transamination)",1,81,0.005994227780655665,0.9118711361237422,0.9118711361237422,1,32,0.0028815848716794235,9606,Homo sapiens,"GLS","","R-HSA-70609"
R-HSA-8878159,"Transcriptional regulation by RUNX3",2,136,0.010064382446532969,0.9142165694188773,0.9142165694188773,10,47,0.004232327780279154,9606,Homo sapiens,"TCF7L2;SMAD4","","R-HSA-8952232;R-HSA-4411367;R-HSA-8878178;R-HSA-8878143;R-HSA-8952226;R-HSA-8951442;R-HSA-8951443;R-HSA-8951428;R-HSA-8878186;R-HSA-4411357"
R-HSA-1236977,"Endosomal/Vacuolar pathway",1,82,0.006068230592762525,0.9144824550605218,0.9144824550605218,3,4,3.6019810895992794E-4,9606,Homo sapiens,"HLA-F","","R-HSA-1236964;R-HSA-1236954;R-HSA-1236943"
R-HSA-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",1,82,0.006068230592762525,0.9144824550605218,0.9144824550605218,3,10,9.004952723998199E-4,9606,Homo sapiens,"TUBB1","","R-HSA-8852306;R-HSA-8852298;R-HSA-8852280"
R-HSA-176408,"Regulation of APC/C activators between G1/S and early anaphase",1,82,0.006068230592762525,0.9144824550605218,0.9144824550605218,4,14,0.0012606933813597478,9606,Homo sapiens,"ANAPC5","","R-HSA-188371;R-HSA-174139;R-HSA-141423;R-HSA-174079"
R-HSA-73854,"RNA Polymerase I Promoter Clearance",1,82,0.006068230592762525,0.9144824550605218,0.9144824550605218,1,9,8.104457451598379E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-73718"
R-HSA-427413,"NoRC negatively regulates rRNA expression",1,83,0.006142233404869385,0.9170165846660053,0.9170165846660053,3,7,6.303466906798739E-4,9606,Homo sapiens,"HIST1H2AE","","R-HSA-5227490;R-HSA-433672;R-HSA-427337"
R-HSA-499943,"Interconversion of nucleotide di- and triphosphates",1,83,0.006142233404869385,0.9170165846660053,0.9170165846660053,2,33,0.0029716343989194057,9606,Homo sapiens,"RRM2","","R-HSA-111751;R-HSA-111742"
R-HSA-383280,"Nuclear Receptor transcription pathway",1,84,0.006216236216976245,0.9194758011253139,0.9194758011253139,1,1,9.004952723998198E-5,9606,Homo sapiens,"RORA","","R-HSA-376419"
R-HSA-70326,"Glucose metabolism",2,139,0.010286390882853548,0.920243531020958,0.920243531020958,2,50,0.004502476361999099,9606,Homo sapiens,"PFKFB3;PRKACB","","R-HSA-71802;R-HSA-163773"
R-HSA-69656,"Cyclin A:Cdk2-associated events at S phase entry",1,86,0.006364241841189965,0.9241782665165283,0.9241782665165283,1,18,0.0016208914903196759,9606,Homo sapiens,"TFDP2","","R-HSA-188345"
R-HSA-1834949,"Cytosolic sensors of pathogen-associated DNA ",1,86,0.006364241841189965,0.9241782665165283,0.9241782665165283,1,48,0.004322377307519136,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-69202,"Cyclin E associated events during G1/S transition ",1,87,0.006438244653296826,0.9264257408266704,0.9264257408266704,1,20,0.0018009905447996398,9606,Homo sapiens,"TFDP2","","R-HSA-188345"
R-HSA-216083,"Integrin cell surface interactions",1,87,0.006438244653296826,0.9264257408266704,0.9264257408266704,2,55,0.00495272399819901,9606,Homo sapiens,"THBS1","","R-HSA-265429;R-HSA-349603"
R-HSA-6802957,"Oncogenic MAPK signaling",1,87,0.006438244653296826,0.9264257408266704,0.9264257408266704,1,34,0.003061683926159388,9606,Homo sapiens,"SPRED1","","R-HSA-6802834"
R-HSA-425407,"SLC-mediated transmembrane transport",8,413,0.030563161400133206,0.9277051464973985,0.9277051464973985,8,184,0.016569113012156685,9606,Homo sapiens,"SLC22A4;NET1;SLC11A1;SLC38A5;MFSD4B","","R-HSA-549241;R-HSA-352182;R-HSA-435171;R-HSA-549297;R-HSA-352158;R-HSA-429613;R-HSA-443997;R-HSA-444120"
R-HSA-73864,"RNA Polymerase I Transcription",1,88,0.006512247465403686,0.9286067565061827,0.9286067565061827,2,14,0.0012606933813597478,9606,Homo sapiens,"HIST1H2AE","","R-HSA-73718;R-HSA-74986"
R-HSA-8878166,"Transcriptional regulation by RUNX2",2,144,0.010656404943387848,0.929412539095888,0.929412539095888,5,84,0.007564160288158487,9606,Homo sapiens,"SMAD4;YES1","","R-HSA-8878023;R-HSA-8877941;R-HSA-8937820;R-HSA-8878013;R-HSA-8937844"
R-HSA-6806667,"Metabolism of fat-soluble vitamins",1,89,0.006586250277510545,0.9307232740286436,0.9307232740286436,1,33,0.0029716343989194057,9606,Homo sapiens,"AKR1C3","","R-HSA-2855252"
R-HSA-5688426,"Deubiquitination",5,288,0.021312809886775697,0.9324333344079467,0.9324333344079467,10,77,0.006933813597478613,9606,Homo sapiens,"SMAD4;USP9Y;HIST1H2AE;ADRB2;SMAD7","","R-HSA-5690790;R-HSA-870479;R-HSA-6781764;R-HSA-5691381;R-HSA-5691411;R-HSA-5690080;R-HSA-870437;R-HSA-2179291;R-HSA-5690157;R-HSA-5696968"
R-HSA-174143,"APC/C-mediated degradation of cell cycle proteins",1,90,0.006660253089617405,0.9327771961749314,0.9327771961749314,27,38,0.0034218820351193157,9606,Homo sapiens,"ANAPC5","","R-HSA-174144;R-HSA-174088;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-188371;R-HSA-174224;R-HSA-174171;R-HSA-174104;R-HSA-174105;R-HSA-179417;R-HSA-174238;R-HSA-188191;R-HSA-179421;R-HSA-174119;R-HSA-174058;R-HSA-174120;R-HSA-174057;R-HSA-174121;R-HSA-174255;R-HSA-141423;R-HSA-174195;R-HSA-174070;R-HSA-174132;R-HSA-174202;R-HSA-174139;R-HSA-174079"
R-HSA-453276,"Regulation of mitotic cell cycle",1,90,0.006660253089617405,0.9327771961749314,0.9327771961749314,27,38,0.0034218820351193157,9606,Homo sapiens,"ANAPC5","","R-HSA-174144;R-HSA-174088;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-188371;R-HSA-174224;R-HSA-174171;R-HSA-174104;R-HSA-174105;R-HSA-179417;R-HSA-174238;R-HSA-188191;R-HSA-179421;R-HSA-174119;R-HSA-174058;R-HSA-174120;R-HSA-174057;R-HSA-174121;R-HSA-174255;R-HSA-141423;R-HSA-174195;R-HSA-174070;R-HSA-174132;R-HSA-174202;R-HSA-174139;R-HSA-174079"
R-HSA-195253,"Degradation of beta-catenin by the destruction complex",1,90,0.006660253089617405,0.9327771961749314,0.9327771961749314,5,22,0.001981089599279604,9606,Homo sapiens,"TCF7L2","","R-HSA-5334050;R-HSA-8944349;R-HSA-8944352;R-HSA-4641231;R-HSA-5229348"
R-HSA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",1,90,0.006660253089617405,0.9327771961749314,0.9327771961749314,1,29,0.002611436289959478,9606,Homo sapiens,"PDK4","","R-HSA-203946"
R-HSA-187037,"NGF signalling via TRKA from the plasma membrane",1,90,0.006660253089617405,0.9327771961749314,0.9327771961749314,1,55,0.00495272399819901,9606,Homo sapiens,"DNM3","","R-HSA-177501"
R-HSA-212436,"Generic Transcription Pathway",33,1388,0.10271590320432177,0.9336840279579548,0.9336840279579548,119,649,0.05844214317874831,9606,Homo sapiens,"ATP5C1;TGFA;RORA;THBS1;GLS;SOCS3;MED13;HIST1H2AE;SFN;ZNF302;PRMT6;ZNF320;ZNF441;TCF7L2;SMAD4;RRM2;TAF15;CR1;YES1;AUTS2;USP9Y;SMAD7;TFDP2;BCL6;ZNF431","","R-HSA-2186785;R-HSA-8936584;R-HSA-9007496;R-HSA-8937097;R-HSA-2187303;R-HSA-2187309;R-HSA-8951428;R-HSA-8937113;R-HSA-9007514;R-HSA-8937118;R-HSA-8951442;R-HSA-6800253;R-HSA-8951443;R-HSA-2187325;R-HSA-6800250;R-HSA-8936599;R-HSA-8952232;R-HSA-8936616;R-HSA-8936621;R-HSA-8936608;R-HSA-870437;R-HSA-8952226;R-HSA-9007522;R-HSA-2186771;R-HSA-9007546;R-HSA-8961982;R-HSA-8878013;R-HSA-8936628;R-HSA-870449;R-HSA-2187293;R-HSA-2186780;R-HSA-8954056;R-HSA-9007561;R-HSA-870477;R-HSA-8878023;R-HSA-870479;R-HSA-2186607;R-HSA-8865491;R-HSA-1484099;R-HSA-9007582;R-HSA-8864989;R-HSA-8953556;R-HSA-2187388;R-HSA-170847;R-HSA-8865498;R-HSA-8864999;R-HSA-2187330;R-HSA-8955885;R-HSA-376419;R-HSA-8865505;R-HSA-8954082;R-HSA-9007591;R-HSA-9007615;R-HSA-9007605;R-HSA-9007606;R-HSA-9007625;R-HSA-212352;R-HSA-9007631;R-HSA-870538;R-HSA-5632732;R-HSA-8937989;R-HSA-9007640;R-HSA-8936989;R-HSA-9007647;R-HSA-9007646;R-HSA-8936979;R-HSA-209055;R-HSA-4411357;R-HSA-212380;R-HSA-4411367;R-HSA-8936481;R-HSA-8936995;R-HSA-173481;R-HSA-6798282;R-HSA-8937016;R-HSA-173488;R-HSA-2186643;R-HSA-8935740;R-HSA-8937022;R-HSA-5632738;R-HSA-8878143;R-HSA-2127257;R-HSA-8935730;R-HSA-8935731;R-HSA-8935732;R-HSA-8939082;R-HSA-6803875;R-HSA-8937037;R-HSA-2176491;R-HSA-975040;R-HSA-70609;R-HSA-8937050;R-HSA-212432;R-HSA-6803892;R-HSA-8937820;R-HSA-2186741;R-HSA-6803890;R-HSA-2176503;R-HSA-2176502;R-HSA-8939088;R-HSA-2186747;R-HSA-6798268;R-HSA-2031355;R-HSA-8878178;R-HSA-2179274;R-HSA-173545;R-HSA-8955748;R-HSA-2179276;R-HSA-8878186;R-HSA-6805399;R-HSA-8877941;R-HSA-2106579;R-HSA-6803858;R-HSA-6803871;R-HSA-2106586;R-HSA-2176475;R-HSA-8937844;R-HSA-9007220;R-HSA-2106591"
R-HSA-1852241,"Organelle biogenesis and maintenance",6,334,0.024716939243691262,0.9347206593026841,0.9347206593026841,19,86,0.007744259342638451,9606,Homo sapiens,"OFD1;TUBB1;ATP5C1;CEP76;HSPB11;CEP78","","R-HSA-5624949;R-HSA-5626228;R-HSA-8949580;R-HSA-5625424;R-HSA-5626227;R-HSA-5625426;R-HSA-5617820;R-HSA-5626681;R-HSA-5624952;R-HSA-5617816;R-HSA-5618328;R-HSA-5618331;R-HSA-5638009;R-HSA-5617825;R-HSA-5625421;R-HSA-5626220;R-HSA-5626223;R-HSA-5625416;R-HSA-5626699"
R-HSA-446203,"Asparagine N-linked glycosylation",8,420,0.031081181084881226,0.9351288058464423,0.9351288058464423,21,143,0.012877082395317424,9606,Homo sapiens,"TMED10;SERPINA1;TUBB1;TGFA;TMED2;B4GALT6;FOLR1;ASGR2","","R-HSA-975919;R-HSA-6807877;R-HSA-6807875;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-6809006;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-6809003;R-HSA-5694522;R-HSA-5694439;R-HSA-6809011;R-HSA-6809010;R-HSA-5694446;R-HSA-8855711;R-HSA-5694445;R-HSA-5694410;R-HSA-5694441;R-HSA-5694409"
R-HSA-422475,"Axon guidance",12,585,0.04329164508251314,0.9354959126307829,0.9354959126307829,45,297,0.02674470959027465,9606,Homo sapiens,"DNM3;SEMA4A;YES1;TUBB1;RPL38;NCAM1;RPS11;RPS4Y1;PRKACB;MMP9;RPS24","","R-HSA-525833;R-HSA-391872;R-HSA-3928627;R-HSA-445071;R-HSA-3928628;R-HSA-445077;R-HSA-3928623;R-HSA-9010641;R-HSA-9014610;R-HSA-374681;R-HSA-419033;R-HSA-3928602;R-HSA-3928607;R-HSA-4093336;R-HSA-3928604;R-HSA-375149;R-HSA-375148;R-HSA-375151;R-HSA-3928657;R-HSA-375144;R-HSA-3928651;R-HSA-392053;R-HSA-375157;R-HSA-422454;R-HSA-4093327;R-HSA-555065;R-HSA-3928584;R-HSA-3928648;R-HSA-392054;R-HSA-416690;R-HSA-9014652;R-HSA-392051;R-HSA-375155;R-HSA-375154;R-HSA-3928642;R-HSA-391868;R-HSA-391871;R-HSA-8854908;R-HSA-3928583;R-HSA-391865;R-HSA-375161;R-HSA-375160;R-HSA-3928645;R-HSA-391867;R-HSA-391866"
R-HSA-5250941,"Negative epigenetic regulation of rRNA expression",1,92,0.0068082587138311255,0.936704587111434,0.936704587111434,6,12,0.001080594326879784,9606,Homo sapiens,"HIST1H2AE","","R-HSA-427527;R-HSA-427514;R-HSA-5227490;R-HSA-433672;R-HSA-427528;R-HSA-427337"
R-HSA-416482,"G alpha (12/13) signalling events",1,92,0.0068082587138311255,0.936704587111434,0.936704587111434,1,12,0.001080594326879784,9606,Homo sapiens,"NET1","","R-HSA-419166"
R-HSA-5419276,"Mitochondrial translation termination",1,93,0.006882261525937986,0.9385815879963652,0.9385815879963652,5,5,4.5024763619990995E-4,9606,Homo sapiens,"MRPL19","","R-HSA-5419264;R-HSA-5419281;R-HSA-5419271;R-HSA-5419273;R-HSA-5419277"
R-HSA-5389840,"Mitochondrial translation elongation",1,93,0.006882261525937986,0.9385815879963652,0.9385815879963652,5,8,7.203962179198559E-4,9606,Homo sapiens,"MRPL19","","R-HSA-5389842;R-HSA-5389857;R-HSA-5389848;R-HSA-5419279;R-HSA-5419261"
R-HSA-450531,"Regulation of mRNA stability by proteins that bind AU-rich elements",1,93,0.006882261525937986,0.9385815879963652,0.9385815879963652,3,26,0.0023412877082395317,9606,Homo sapiens,"EXOSC1","","R-HSA-450422;R-HSA-450431;R-HSA-450488"
R-HSA-6794362,"Protein-protein interactions at synapses",1,93,0.006882261525937986,0.9385815879963652,0.9385815879963652,1,33,0.0029716343989194057,9606,Homo sapiens,"FLOT1","","R-HSA-8849908"
R-HSA-5368286,"Mitochondrial translation initiation",1,95,0.007030267150151706,0.9421706443932142,0.9421706443932142,1,4,3.6019810895992794E-4,9606,Homo sapiens,"MRPL19","","R-HSA-5389839"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1,98,0.0072522755864722855,0.9471657315995367,0.9471657315995367,1,84,0.007564160288158487,9606,Homo sapiens,"PRKACB","","R-HSA-5682101"
R-HSA-68886,"M Phase",7,390,0.028861096721675424,0.9471997184117423,0.9471997184117423,24,66,0.005943268797838811,9606,Homo sapiens,"OFD1;TUBB1;HIST1H2AE;ANAPC5;CEP76;CEP78;LMNB1","","R-HSA-2245218;R-HSA-174144;R-HSA-375302;R-HSA-2288097;R-HSA-2467809;R-HSA-5229194;R-HSA-2467811;R-HSA-2993898;R-HSA-2172678;R-HSA-1638803;R-HSA-174121;R-HSA-2294600;R-HSA-5244669;R-HSA-2294574;R-HSA-2484822;R-HSA-2301205;R-HSA-2294580;R-HSA-174202;R-HSA-380316;R-HSA-380508;R-HSA-2468287;R-HSA-1638821;R-HSA-2995376;R-HSA-2294590"
R-HSA-202733,"Cell surface interactions at the vascular wall",4,256,0.018944719899356175,0.9481236404212564,0.9481236404212564,4,64,0.005763169743358847,9606,Homo sapiens,"YES1;ATP1B1;GP6;PF4V1","","R-HSA-210291;R-HSA-114577;R-HSA-141040;R-HSA-375133"
R-HSA-15869,"Metabolism of nucleotides",4,256,0.018944719899356175,0.9481236404212564,0.9481236404212564,7,135,0.012156686177397569,9606,Homo sapiens,"CDA;RRM2;SAMHD1;GART","","R-HSA-73810;R-HSA-73813;R-HSA-111751;R-HSA-73814;R-HSA-73608;R-HSA-8866601;R-HSA-111742"
R-HSA-390466,"Chaperonin-mediated protein folding",1,99,0.007326278398579146,0.9487332015930218,0.9487332015930218,4,19,0.0017109410175596578,9606,Homo sapiens,"TUBB1","","R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389961"
R-HSA-112310,"Neurotransmitter release cycle",1,99,0.007326278398579146,0.9487332015930218,0.9487332015930218,1,36,0.0032417829806393518,9606,Homo sapiens,"GLS","","R-HSA-70609"
R-HSA-428157,"Sphingolipid metabolism",2,157,0.01161844150077703,0.9488145761900072,0.9488145761900072,7,61,0.005493021161638902,9606,Homo sapiens,"PPM1L;SGPP1","","R-HSA-429732;R-HSA-429730;R-HSA-429699;R-HSA-429683;R-HSA-429694;R-HSA-428701;R-HSA-428664"
R-HSA-68882,"Mitotic Anaphase",3,209,0.015466587730333752,0.9494826858430974,0.9494826858430974,6,11,9.90544799639802E-4,9606,Homo sapiens,"TUBB1;ANAPC5;LMNB1","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121;R-HSA-2995376"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",3,210,0.015540590542440613,0.9505889810118993,0.9505889810118993,6,12,0.001080594326879784,9606,Homo sapiens,"TUBB1;ANAPC5;LMNB1","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121;R-HSA-2995376"
R-HSA-162906,"HIV Infection",4,259,0.019166728335676755,0.9511795077808315,0.9511795077808315,12,156,0.01404772624943719,9606,Homo sapiens,"TAF15;NMT2;ATP5C1","","R-HSA-167474;R-HSA-162914;R-HSA-167136;R-HSA-167121;R-HSA-167477;R-HSA-167130;R-HSA-184392;R-HSA-167097;R-HSA-167113;R-HSA-167134;R-HSA-167118;R-HSA-167484"
R-HSA-5368287,"Mitochondrial translation",1,101,0.007474284022792866,0.951730336792366,0.951730336792366,11,17,0.001530841963079694,9606,Homo sapiens,"MRPL19","","R-HSA-5389842;R-HSA-5419264;R-HSA-5389857;R-HSA-5419281;R-HSA-5419271;R-HSA-5389848;R-HSA-5419273;R-HSA-5419279;R-HSA-5389839;R-HSA-5419261;R-HSA-5419277"
R-HSA-5619084,"ABC transporter disorders",1,102,0.007548286834899726,0.9531627010872232,0.9531627010872232,1,22,0.001981089599279604,9606,Homo sapiens,"ABCB1","","R-HSA-5678749"
R-HSA-69278,"Cell Cycle, Mitotic",11,568,0.04203359727669651,0.9538473263321338,0.9538473263321338,120,333,0.029986492570914004,9606,Homo sapiens,"CDKN1C;OFD1;RRM2;TFDP2;TUBB1;HIST1H2AE;ANAPC5;CEP76;CEP78;LMNB1","","R-HSA-375302;R-HSA-8964492;R-HSA-8961934;R-HSA-8961678;R-HSA-8961920;R-HSA-8961665;R-HSA-8964482;R-HSA-174088;R-HSA-2294574;R-HSA-8961671;R-HSA-8961688;R-HSA-8961946;R-HSA-2294580;R-HSA-8964498;R-HSA-174104;R-HSA-8853405;R-HSA-174105;R-HSA-188191;R-HSA-2294590;R-HSA-8961961;R-HSA-380455;R-HSA-8964525;R-HSA-174119;R-HSA-2172678;R-HSA-8961952;R-HSA-8964513;R-HSA-174120;R-HSA-8961699;R-HSA-174121;R-HSA-8853419;R-HSA-8961982;R-HSA-174132;R-HSA-2301205;R-HSA-174139;R-HSA-8964531;R-HSA-8961972;R-HSA-2245218;R-HSA-1362261;R-HSA-174144;R-HSA-8964550;R-HSA-8961991;R-HSA-174157;R-HSA-8964561;R-HSA-174171;R-HSA-380508;R-HSA-8942803;R-HSA-8964567;R-HSA-8964588;R-HSA-8978926;R-HSA-69227;R-HSA-2294600;R-HSA-8964580;R-HSA-141423;R-HSA-174195;R-HSA-1363303;R-HSA-2484822;R-HSA-380272;R-HSA-174202;R-HSA-1363311;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-380283;R-HSA-8962039;R-HSA-380294;R-HSA-1227670;R-HSA-1227671;R-HSA-8942607;R-HSA-8962050;R-HSA-380303;R-HSA-1638803;R-HSA-174227;R-HSA-174224;R-HSA-380311;R-HSA-380316;R-HSA-2468287;R-HSA-174238;R-HSA-2995376;R-HSA-174255;R-HSA-5244669;R-HSA-8961840;R-HSA-188345;R-HSA-1638821;R-HSA-8961846;R-HSA-8852280;R-HSA-2288097;R-HSA-2467809;R-HSA-5229194;R-HSA-2467811;R-HSA-2993898;R-HSA-8852298;R-HSA-8961863;R-HSA-179410;R-HSA-188371;R-HSA-3000319;R-HSA-8941915;R-HSA-8852306;R-HSA-8961874;R-HSA-2574845;R-HSA-8961619;R-HSA-179417;R-HSA-3000310;R-HSA-8961620;R-HSA-179421;R-HSA-2574840;R-HSA-8961632;R-HSA-8961888;R-HSA-174058;R-HSA-113643;R-HSA-174057;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8964475;R-HSA-174070;R-HSA-8964465;R-HSA-8961651;R-HSA-8961907;R-HSA-174079;R-HSA-8964471"
R-HSA-2029481,"FCGR activation",1,103,0.007622289647006586,0.9545526631845069,0.9545526631845069,1,6,5.40297163439892E-4,9606,Homo sapiens,"YES1","","R-HSA-2029459"
R-HSA-111885,"Opioid Signalling",1,103,0.007622289647006586,0.9545526631845069,0.9545526631845069,6,49,0.004412426834759117,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-111924;R-HSA-177284;R-HSA-8951727;R-HSA-177275;R-HSA-111919"
R-HSA-1296071,"Potassium Channels",1,103,0.007622289647006586,0.9545526631845069,0.9545526631845069,1,17,0.001530841963079694,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-196854,"Metabolism of vitamins and cofactors",6,356,0.02634500111004218,0.955679703316328,0.955679703316328,5,185,0.016659162539396668,9606,Homo sapiens,"BST1;VNN1;NAMPT;FLOT1;AKR1C3","","R-HSA-197250;R-HSA-8938300;R-HSA-8870346;R-HSA-200652;R-HSA-2855252"
R-HSA-422356,"Regulation of insulin secretion",1,104,0.0076962924591134465,0.9559014752915198,0.9559014752915198,4,37,0.0033318325078793335,9606,Homo sapiens,"PRKACB","","R-HSA-381713;R-HSA-265682;R-HSA-381644;R-HSA-381707"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",1,104,0.0076962924591134465,0.9559014752915198,0.9559014752915198,1,43,0.0038721296713192257,9606,Homo sapiens,"TNFSF4","","R-HSA-5692315"
R-HSA-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",1,104,0.0076962924591134465,0.9559014752915198,0.9559014752915198,1,47,0.004232327780279154,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-1474290,"Collagen formation",1,104,0.0076962924591134465,0.9559014752915198,0.9559014752915198,1,77,0.006933813597478613,9606,Homo sapiens,"MMP9","","R-HSA-2213200"
R-HSA-194315,"Signaling by Rho GTPases",8,445,0.03293125138755273,0.9564832898650705,0.9564832898650705,23,111,0.009995497523638,9606,Homo sapiens,"NET1;LRG1;TUBB1;NCF4;HIST1H2AE;SFN;RHOBTB1;MYLK","","R-HSA-445797;R-HSA-5668629;R-HSA-194913;R-HSA-5668978;R-HSA-5218827;R-HSA-194854;R-HSA-194922;R-HSA-195146;R-HSA-75016;R-HSA-5668605;R-HSA-194894;R-HSA-5625849;R-HSA-5625848;R-HSA-5625784;R-HSA-5668984;R-HSA-5625883;R-HSA-5666169;R-HSA-5625797;R-HSA-5625796;R-HSA-5218841;R-HSA-5625870;R-HSA-5625774;R-HSA-5672329"
R-HSA-201681,"TCF dependent signaling in response to WNT",3,216,0.015984607415081772,0.9567667783803772,0.9567667783803772,19,71,0.006393516434038721,9606,Homo sapiens,"TCF7L2;KREMEN1;HIST1H2AE","","R-HSA-3769401;R-HSA-3299569;R-HSA-3361751;R-HSA-4411367;R-HSA-3322422;R-HSA-3451153;R-HSA-3364026;R-HSA-3322427;R-HSA-3322424;R-HSA-1458875;R-HSA-4411372;R-HSA-201712;R-HSA-4411351;R-HSA-3364042;R-HSA-5368586;R-HSA-3364014;R-HSA-5665608;R-HSA-4411357;R-HSA-3451147"
R-HSA-1236974,"ER-Phagosome pathway",2,164,0.01213646118552505,0.9570402290799305,0.9570402290799305,4,10,9.004952723998199E-4,9606,Homo sapiens,"TLR10;HLA-F","","R-HSA-8863895;R-HSA-8863973;R-HSA-1236965;R-HSA-1236971"
R-HSA-391251,"Protein folding",1,105,0.007770295271220307,0.9572103527250823,0.9572103527250823,10,28,0.0025213867627194957,9606,Homo sapiens,"TUBB1","","R-HSA-389956;R-HSA-389974;R-HSA-389969;R-HSA-389955;R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389964;R-HSA-389961;R-HSA-389976"
R-HSA-73886,"Chromosome Maintenance",1,105,0.007770295271220307,0.9572103527250823,0.9572103527250823,4,27,0.002431337235479514,9606,Homo sapiens,"HIST1H2AE","","R-HSA-606287;R-HSA-606289;R-HSA-181450;R-HSA-176700"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",2,165,0.01221046399763191,0.9581068141689701,0.9581068141689701,2,75,0.00675371454299865,9606,Homo sapiens,"SLC38A5;MFSD4B","","R-HSA-352182;R-HSA-352158"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",1,106,0.007844298083327166,0.9584804749956972,0.9584804749956972,3,15,0.0013507429085997298,9606,Homo sapiens,"HIST1H2AE","","R-HSA-8865491;R-HSA-8865505;R-HSA-8865498"
R-HSA-5687128,"MAPK6/MAPK4 signaling",1,106,0.007844298083327166,0.9584804749956972,0.9584804749956972,1,40,0.0036019810895992796,9606,Homo sapiens,"PRKACB","","R-HSA-5687088"
R-HSA-975155,"MyD88 dependent cascade initiated on endosome",1,106,0.007844298083327166,0.9584804749956972,0.9584804749956972,1,62,0.0055830706888788835,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",1,106,0.007844298083327166,0.9584804749956972,0.9584804749956972,1,63,0.005673120216118865,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-195258,"RHO GTPase Effectors",5,314,0.02323688300155406,0.9584830765696138,0.9584830765696138,18,106,0.00954524988743809,9606,Homo sapiens,"TUBB1;NCF4;HIST1H2AE;SFN;MYLK","","R-HSA-445797;R-HSA-5668629;R-HSA-5668978;R-HSA-5218827;R-HSA-75016;R-HSA-5668605;R-HSA-5625849;R-HSA-5625848;R-HSA-5625784;R-HSA-5668984;R-HSA-5625883;R-HSA-5666169;R-HSA-5625797;R-HSA-5625796;R-HSA-5218841;R-HSA-5625870;R-HSA-5625774;R-HSA-5672329"
R-HSA-5663205,"Infectious disease",10,536,0.039665507289276994,0.9601565599816463,0.9601565599816463,15,328,0.029536244934714094,9606,Homo sapiens,"TAF15;PLBD1;NMT2;ATP5C1;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-162914;R-HSA-192704;R-HSA-167136;R-HSA-184392;R-HSA-192841;R-HSA-167113;R-HSA-167118;R-HSA-8936356;R-HSA-167474;R-HSA-167121;R-HSA-167477;R-HSA-167130;R-HSA-167097;R-HSA-167134;R-HSA-167484"
R-HSA-193704,"p75 NTR receptor-mediated signalling",1,108,0.007992303707540886,0.9609089993420381,0.9609089993420381,1,50,0.004502476361999099,9606,Homo sapiens,"NET1","","R-HSA-205039"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",1,109,0.008066306519647747,0.9620695907253635,0.9620695907253635,1,60,0.005402971634398919,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-1483206,"Glycerophospholipid biosynthesis",3,222,0.016428624287722935,0.9622166845880581,0.9622166845880581,7,133,0.011976587122917605,9606,Homo sapiens,"DGAT2;PLBD1;DDHD1","","R-HSA-1482884;R-HSA-1482612;R-HSA-1482685;R-HSA-6786650;R-HSA-1482856;R-HSA-1482889;R-HSA-1482825"
