Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-425407,"SLC-mediated transmembrane transport",8,413,0.030563161400133206,0.9582133511825961,0.9582133511825961,8,184,0.016569113012156685,9606,Homo sapiens,"SLC22A4;NET1;SLC11A1;SLC38A5;MFSD4B","","R-HSA-549241;R-HSA-352182;R-HSA-435171;R-HSA-549297;R-HSA-352158;R-HSA-429613;R-HSA-443997;R-HSA-444120"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1,98,0.0072522755864722855,0.9587486366617075,0.9587486366617075,1,84,0.007564160288158487,9606,Homo sapiens,"PRKACB","","R-HSA-5682101"
R-HSA-1852241,"Organelle biogenesis and maintenance",6,334,0.024716939243691262,0.9601594196704837,0.9601594196704837,19,86,0.007744259342638451,9606,Homo sapiens,"OFD1;TUBB1;ATP5C1;CEP76;HSPB11;CEP78","","R-HSA-5624949;R-HSA-5626228;R-HSA-8949580;R-HSA-5625424;R-HSA-5626227;R-HSA-5625426;R-HSA-5617820;R-HSA-5626681;R-HSA-5624952;R-HSA-5617816;R-HSA-5618328;R-HSA-5618331;R-HSA-5638009;R-HSA-5617825;R-HSA-5625421;R-HSA-5626220;R-HSA-5626223;R-HSA-5625416;R-HSA-5626699"
R-HSA-166658,"Complement cascade",2,156,0.01154443868867017,0.962184944659685,0.962184944659685,12,70,0.006303466906798739,9606,Homo sapiens,"PLA2G12A;CR1","","R-HSA-977615;R-HSA-977375;R-HSA-977359;R-HSA-977629;R-HSA-981658;R-HSA-976810;R-HSA-977371;R-HSA-976743;R-HSA-981637;R-HSA-3266557;R-HSA-977602;R-HSA-976801"
R-HSA-5368287,"Mitochondrial translation",1,101,0.007474284022792866,0.9625980383709118,0.9625980383709118,11,17,0.001530841963079694,9606,Homo sapiens,"MRPL19","","R-HSA-5389842;R-HSA-5419264;R-HSA-5389857;R-HSA-5419281;R-HSA-5419271;R-HSA-5389848;R-HSA-5419273;R-HSA-5419279;R-HSA-5389839;R-HSA-5419261;R-HSA-5419277"
R-HSA-428157,"Sphingolipid metabolism",2,157,0.01161844150077703,0.9632063704362634,0.9632063704362634,7,61,0.005493021161638902,9606,Homo sapiens,"PPM1L;SGPP1","","R-HSA-429732;R-HSA-429730;R-HSA-429699;R-HSA-429683;R-HSA-429694;R-HSA-428701;R-HSA-428664"
R-HSA-5619084,"ABC transporter disorders",1,102,0.007548286834899726,0.9637998010855032,0.9637998010855032,1,22,0.001981089599279604,9606,Homo sapiens,"ABCB1","","R-HSA-5678749"
R-HSA-2029481,"FCGR activation",1,103,0.007622289647006586,0.9649630352786291,0.9649630352786291,1,6,5.40297163439892E-4,9606,Homo sapiens,"YES1","","R-HSA-2029459"
R-HSA-111885,"Opioid Signalling",1,103,0.007622289647006586,0.9649630352786291,0.9649630352786291,6,49,0.004412426834759117,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-111924;R-HSA-177284;R-HSA-8951727;R-HSA-177275;R-HSA-111919"
R-HSA-1296071,"Potassium Channels",1,103,0.007622289647006586,0.9649630352786291,0.9649630352786291,1,17,0.001530841963079694,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-9006925,"Intracellular signaling by second messengers",6,341,0.025234958928439282,0.9653063835254166,0.9653063835254166,25,106,0.00954524988743809,9606,Homo sapiens,"AKT3;PDGFA;NRG1;PRKACB","","R-HSA-199299;R-HSA-199298;R-HSA-199425;R-HSA-198599;R-HSA-198347;R-HSA-200143;R-HSA-198611;R-HSA-199443;R-HSA-198609;R-HSA-198613;R-HSA-198298;R-HSA-199839;R-HSA-8948757;R-HSA-198621;R-HSA-198371;R-HSA-2317314;R-HSA-8951727;R-HSA-111919;R-HSA-2316434;R-HSA-198640;R-HSA-111925;R-HSA-199863;R-HSA-111924;R-HSA-2317332;R-HSA-198270"
R-HSA-68882,"Mitotic Anaphase",3,209,0.015466587730333752,0.965861614734913,0.965861614734913,6,11,9.90544799639802E-4,9606,Homo sapiens,"TUBB1;ANAPC5;LMNB1","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121;R-HSA-2995376"
R-HSA-422356,"Regulation of insulin secretion",1,104,0.0076962924591134465,0.9660889734390311,0.9660889734390311,4,37,0.0033318325078793335,9606,Homo sapiens,"PRKACB","","R-HSA-381713;R-HSA-265682;R-HSA-381644;R-HSA-381707"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",1,104,0.0076962924591134465,0.9660889734390311,0.9660889734390311,1,43,0.0038721296713192257,9606,Homo sapiens,"TNFSF4","","R-HSA-5692315"
R-HSA-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",1,104,0.0076962924591134465,0.9660889734390311,0.9660889734390311,1,47,0.004232327780279154,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-1474290,"Collagen formation",1,104,0.0076962924591134465,0.9660889734390311,0.9660889734390311,1,77,0.006933813597478613,9606,Homo sapiens,"MMP9","","R-HSA-2213200"
R-HSA-202733,"Cell surface interactions at the vascular wall",4,256,0.018944719899356175,0.9665795348709104,0.9665795348709104,4,64,0.005763169743358847,9606,Homo sapiens,"YES1;ATP1B1;GP6;PF4V1","","R-HSA-210291;R-HSA-114577;R-HSA-141040;R-HSA-375133"
R-HSA-15869,"Metabolism of nucleotides",4,256,0.018944719899356175,0.9665795348709104,0.9665795348709104,7,135,0.012156686177397569,9606,Homo sapiens,"CDA;RRM2;SAMHD1;GART","","R-HSA-73810;R-HSA-73813;R-HSA-111751;R-HSA-73814;R-HSA-73608;R-HSA-8866601;R-HSA-111742"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",3,210,0.015540590542440613,0.9666908605192163,0.9666908605192163,6,12,0.001080594326879784,9606,Homo sapiens,"TUBB1;ANAPC5;LMNB1","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121;R-HSA-2995376"
R-HSA-5663202,"Diseases of signal transduction",9,466,0.034485310441796785,0.966794506776322,0.966794506776322,7,297,0.02674470959027465,9606,Homo sapiens,"TCF7L2;SMAD4;SPRED1;AKT3;KREMEN1;PDGFA;NRG1","","R-HSA-3311014;R-HSA-6802834;R-HSA-5334052;R-HSA-3315483;R-HSA-2400009;R-HSA-5339711;R-HSA-2400010"
R-HSA-73886,"Chromosome Maintenance",1,105,0.007770295271220307,0.9671788087169102,0.9671788087169102,4,27,0.002431337235479514,9606,Homo sapiens,"HIST1H2AE","","R-HSA-606287;R-HSA-606289;R-HSA-181450;R-HSA-176700"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",1,106,0.007844298083327166,0.9682336961767294,0.9682336961767294,3,15,0.0013507429085997298,9606,Homo sapiens,"HIST1H2AE","","R-HSA-8865491;R-HSA-8865505;R-HSA-8865498"
R-HSA-5687128,"MAPK6/MAPK4 signaling",1,106,0.007844298083327166,0.9682336961767294,0.9682336961767294,1,40,0.0036019810895992796,9606,Homo sapiens,"PRKACB","","R-HSA-5687088"
R-HSA-975155,"MyD88 dependent cascade initiated on endosome",1,106,0.007844298083327166,0.9682336961767294,0.9682336961767294,1,62,0.0055830706888788835,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",1,106,0.007844298083327166,0.9682336961767294,0.9682336961767294,1,63,0.005673120216118865,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-1257604,"PIP3 activates AKT signaling",5,303,0.022422852068378598,0.9685458976933181,0.9685458976933181,21,87,0.007834308869878433,9606,Homo sapiens,"AKT3;PDGFA;NRG1","","R-HSA-199299;R-HSA-198371;R-HSA-199298;R-HSA-2317314;R-HSA-199425;R-HSA-198599;R-HSA-198347;R-HSA-200143;R-HSA-198611;R-HSA-199443;R-HSA-2316434;R-HSA-198609;R-HSA-198640;R-HSA-199863;R-HSA-198613;R-HSA-2317332;R-HSA-198298;R-HSA-199839;R-HSA-8948757;R-HSA-198270;R-HSA-198621"
R-HSA-162906,"HIV Infection",4,259,0.019166728335676755,0.9687770553969582,0.9687770553969582,12,156,0.01404772624943719,9606,Homo sapiens,"TAF15;NMT2;ATP5C1","","R-HSA-167474;R-HSA-162914;R-HSA-167136;R-HSA-167121;R-HSA-167477;R-HSA-167130;R-HSA-184392;R-HSA-167097;R-HSA-167113;R-HSA-167134;R-HSA-167118;R-HSA-167484"
R-HSA-212436,"Generic Transcription Pathway",34,1388,0.10271590320432177,0.9687784054264635,0.9687784054264635,125,649,0.05844214317874831,9606,Homo sapiens,"ATP5C1;TGFA;RORA;THBS1;GLS;SOCS3;MED13;AKT3;HIST1H2AE;SFN;ZNF302;PRMT6;ZNF320;ZNF441;TCF7L2;SMAD4;RRM2;TAF15;CR1;YES1;AUTS2;USP9Y;SMAD7;TFDP2;BCL6;ZNF431","","R-HSA-2186785;R-HSA-8936584;R-HSA-9007496;R-HSA-8937097;R-HSA-2187303;R-HSA-2187309;R-HSA-8951428;R-HSA-8937113;R-HSA-9007514;R-HSA-6805620;R-HSA-8937118;R-HSA-8951442;R-HSA-6800253;R-HSA-8951443;R-HSA-2187325;R-HSA-6800250;R-HSA-8936599;R-HSA-8952232;R-HSA-8936616;R-HSA-8936621;R-HSA-8936608;R-HSA-870437;R-HSA-8952226;R-HSA-9007522;R-HSA-2186771;R-HSA-9007546;R-HSA-8939963;R-HSA-8961982;R-HSA-8878013;R-HSA-8936628;R-HSA-870449;R-HSA-2187293;R-HSA-2186780;R-HSA-8954056;R-HSA-9007561;R-HSA-870477;R-HSA-8878023;R-HSA-870479;R-HSA-2186607;R-HSA-8865491;R-HSA-1484099;R-HSA-9007582;R-HSA-8864989;R-HSA-8953556;R-HSA-2187388;R-HSA-170847;R-HSA-8865498;R-HSA-8864999;R-HSA-2187330;R-HSA-8955885;R-HSA-376419;R-HSA-8865505;R-HSA-8954082;R-HSA-9007591;R-HSA-9007615;R-HSA-9007605;R-HSA-6805785;R-HSA-9007606;R-HSA-9007625;R-HSA-212352;R-HSA-9007631;R-HSA-870538;R-HSA-5632732;R-HSA-8937989;R-HSA-9007640;R-HSA-8936989;R-HSA-9007647;R-HSA-9007646;R-HSA-8936979;R-HSA-209055;R-HSA-4411357;R-HSA-212380;R-HSA-4411367;R-HSA-8936481;R-HSA-8936995;R-HSA-173481;R-HSA-6798282;R-HSA-8937016;R-HSA-173488;R-HSA-2186643;R-HSA-8935740;R-HSA-8937022;R-HSA-5632738;R-HSA-8878143;R-HSA-2127257;R-HSA-8935730;R-HSA-8935731;R-HSA-8935732;R-HSA-8939082;R-HSA-6803875;R-HSA-198599;R-HSA-8937037;R-HSA-2176491;R-HSA-975040;R-HSA-70609;R-HSA-198609;R-HSA-8937050;R-HSA-212432;R-HSA-6803892;R-HSA-8937820;R-HSA-2186741;R-HSA-6803890;R-HSA-2176503;R-HSA-2176502;R-HSA-8939088;R-HSA-2186747;R-HSA-6798268;R-HSA-2031355;R-HSA-8878178;R-HSA-2179274;R-HSA-173545;R-HSA-8955748;R-HSA-2179276;R-HSA-8878186;R-HSA-6805640;R-HSA-6805399;R-HSA-8877941;R-HSA-2106579;R-HSA-6803858;R-HSA-6803871;R-HSA-2106586;R-HSA-2176475;R-HSA-8937844;R-HSA-9007220;R-HSA-2106591"
R-HSA-1236974,"ER-Phagosome pathway",2,164,0.01213646118552505,0.9696498488383283,0.9696498488383283,4,10,9.004952723998199E-4,9606,Homo sapiens,"TLR10;HLA-F","","R-HSA-8863895;R-HSA-8863973;R-HSA-1236965;R-HSA-1236971"
R-HSA-68886,"M Phase",7,390,0.028861096721675424,0.9698678464989915,0.9698678464989915,24,66,0.005943268797838811,9606,Homo sapiens,"OFD1;TUBB1;HIST1H2AE;ANAPC5;CEP76;CEP78;LMNB1","","R-HSA-2245218;R-HSA-174144;R-HSA-375302;R-HSA-2288097;R-HSA-2467809;R-HSA-5229194;R-HSA-2467811;R-HSA-2993898;R-HSA-2172678;R-HSA-1638803;R-HSA-174121;R-HSA-2294600;R-HSA-5244669;R-HSA-2294574;R-HSA-2484822;R-HSA-2301205;R-HSA-2294580;R-HSA-174202;R-HSA-380316;R-HSA-380508;R-HSA-2468287;R-HSA-1638821;R-HSA-2995376;R-HSA-2294590"
R-HSA-193704,"p75 NTR receptor-mediated signalling",1,108,0.007992303707540886,0.9702430647108525,0.9702430647108525,1,50,0.004502476361999099,9606,Homo sapiens,"NET1","","R-HSA-205039"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",2,165,0.01221046399763191,0.9704766677505566,0.9704766677505566,2,75,0.00675371454299865,9606,Homo sapiens,"SLC38A5;MFSD4B","","R-HSA-352182;R-HSA-352158"
R-HSA-8953854,"Metabolism of RNA",17,782,0.05787019906756457,0.9709403369304722,0.9709403369304722,25,186,0.01674921206663665,9606,Homo sapiens,"HNRNPH1;PCBP2;TRMT13;IGF2BP3;RPL38;RPS11;RPS4Y1;EXOSC1;RBM5;RPS24;GSPT1;CCAR1","","R-HSA-72130;R-HSA-72139;R-HSA-430028;R-HSA-927813;R-HSA-72143;R-HSA-6791223;R-HSA-6791222;R-HSA-927836;R-HSA-6791221;R-HSA-6791218;R-HSA-927832;R-HSA-6788668;R-HSA-927889;R-HSA-72160;R-HSA-927789;R-HSA-72103;R-HSA-72107;R-HSA-6788684;R-HSA-450422;R-HSA-156661;R-HSA-450431;R-HSA-428287;R-HSA-72124;R-HSA-72127;R-HSA-450488"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",1,109,0.008066306519647747,0.971199676210938,0.971199676210938,1,60,0.005402971634398919,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-69618,"Mitotic Spindle Checkpoint",1,110,0.008140309331754607,0.972125602982643,0.972125602982643,1,7,6.303466906798739E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-141423"
R-HSA-192105,"Synthesis of bile acids and bile salts",1,110,0.008140309331754607,0.972125602982643,0.972125602982643,6,83,0.007474110760918505,9606,Homo sapiens,"AKR1C3","","R-HSA-192160;R-HSA-193841;R-HSA-192036;R-HSA-193781;R-HSA-193800;R-HSA-193758"
R-HSA-937061,"TRIF(TICAM1)-mediated TLR4 signaling ",1,110,0.008140309331754607,0.972125602982643,0.972125602982643,1,57,0.005132823052678973,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-166166,"MyD88-independent TLR4 cascade ",1,110,0.008140309331754607,0.972125602982643,0.972125602982643,1,59,0.005312922107158937,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-168138,"Toll Like Receptor 9 (TLR9) Cascade",1,110,0.008140309331754607,0.972125602982643,0.972125602982643,1,66,0.005943268797838811,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-1266738,"Developmental Biology",27,1152,0.08525123954710279,0.9727559285291468,0.9727559285291468,115,484,0.043583971184151284,9606,Homo sapiens,"SEMA4A;SMAD4;YES1;TSC22D1;LIMK2;KRT23;RPS4Y1;MMP9;GSPT1;DNM3;MEIS1;MED13;THRAP3;AKT3;TUBB1;HIST1H2AE;RPL38;NCAM1;PI3;RPS11;PRKACB;DSC2;RPS24","","R-HSA-525833;R-HSA-5617492;R-HSA-6806629;R-HSA-3928627;R-HSA-2972965;R-HSA-1183003;R-HSA-419087;R-HSA-3928628;R-HSA-3928623;R-HSA-8942224;R-HSA-5617484;R-HSA-3928608;R-HSA-5617486;R-HSA-5617483;R-HSA-3928602;R-HSA-6805573;R-HSA-3928607;R-HSA-3928604;R-HSA-452392;R-HSA-422454;R-HSA-555065;R-HSA-1112609;R-HSA-6806613;R-HSA-3928584;R-HSA-6806610;R-HSA-3928577;R-HSA-3928583;R-HSA-6814298;R-HSA-1183058;R-HSA-5617431;R-HSA-5621010;R-HSA-6810159;R-HSA-6810158;R-HSA-6814764;R-HSA-6805546;R-HSA-560472;R-HSA-560473;R-HSA-6809393;R-HSA-6810161;R-HSA-9010641;R-HSA-6809663;R-HSA-5617676;R-HSA-170847;R-HSA-5617672;R-HSA-6810937;R-HSA-5621002;R-HSA-560491;R-HSA-5617462;R-HSA-560493;R-HSA-375149;R-HSA-6814734;R-HSA-375148;R-HSA-375151;R-HSA-3928657;R-HSA-5617471;R-HSA-375144;R-HSA-3928651;R-HSA-392053;R-HSA-375157;R-HSA-5617445;R-HSA-3928648;R-HSA-392054;R-HSA-560510;R-HSA-392051;R-HSA-375155;R-HSA-375154;R-HSA-381309;R-HSA-3928642;R-HSA-5617452;R-HSA-560498;R-HSA-5617454;R-HSA-375161;R-HSA-6810139;R-HSA-375160;R-HSA-3928645;R-HSA-6814695;R-HSA-5617877;R-HSA-5617874;R-HSA-1535903;R-HSA-445071;R-HSA-5617887;R-HSA-560517;R-HSA-6810357;R-HSA-445077;R-HSA-5617862;R-HSA-5617859;R-HSA-5693644;R-HSA-374681;R-HSA-5617867;R-HSA-5617866;R-HSA-4093336;R-HSA-5617650;R-HSA-5617661;R-HSA-1225919;R-HSA-4093327;R-HSA-173488;R-HSA-416690;R-HSA-391868;R-HSA-391871;R-HSA-391865;R-HSA-5617641;R-HSA-5617896;R-HSA-391867;R-HSA-391866;R-HSA-5617642;R-HSA-391872;R-HSA-480204;R-HSA-6814387;R-HSA-9014610;R-HSA-419033;R-HSA-211164;R-HSA-452838;R-HSA-6811539;R-HSA-9014652;R-HSA-8854908"
R-HSA-983695,"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",1,111,0.008214312143861468,0.9730218271039789,0.9730218271039789,3,17,0.001530841963079694,9606,Homo sapiens,"CBLB","","R-HSA-983704;R-HSA-983703;R-HSA-1112666"
R-HSA-1483255,"PI Metabolism",1,112,0.008288314955968327,0.9738892992909037,0.9738892992909037,1,89,0.008014407924358397,9606,Homo sapiens,"GDPD1","","R-HSA-6814766"
R-HSA-2142753,"Arachidonic acid metabolism",2,170,0.01258047805816621,0.9742957743814104,0.9742957743814104,9,82,0.0073840612336785235,9606,Homo sapiens,"ALOX5;AKR1C3","","R-HSA-2161907;R-HSA-265296;R-HSA-266050;R-HSA-266051;R-HSA-2161768;R-HSA-2161549;R-HSA-2161917;R-HSA-2161614;R-HSA-429016"
R-HSA-196854,"Metabolism of vitamins and cofactors",6,356,0.02634500111004218,0.974352274899481,0.974352274899481,5,185,0.016659162539396668,9606,Homo sapiens,"BST1;VNN1;NAMPT;FLOT1;AKR1C3","","R-HSA-197250;R-HSA-8938300;R-HSA-8870346;R-HSA-200652;R-HSA-2855252"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",2,171,0.01265448087027307,0.9750002050463167,0.9750002050463167,2,55,0.00495272399819901,9606,Homo sapiens,"KCNJ15;PRKACB","","R-HSA-1013020;R-HSA-443474"
R-HSA-1640170,"Cell Cycle",14,680,0.05032191223266484,0.9755304198728805,0.9755304198728805,129,420,0.03782080144079244,9606,Homo sapiens,"CDKN1C;OFD1;RRM2;MLH3;LMNB1;TFDP2;TUBB1;AKT3;HIST1H2AE;SFN;ANAPC5;CEP76;CEP78","","R-HSA-375302;R-HSA-8964492;R-HSA-8961934;R-HSA-8961678;R-HSA-8961920;R-HSA-8961665;R-HSA-75016;R-HSA-8964482;R-HSA-174088;R-HSA-2294574;R-HSA-8961671;R-HSA-8961688;R-HSA-8961946;R-HSA-912408;R-HSA-2294580;R-HSA-8964498;R-HSA-174104;R-HSA-8853405;R-HSA-174105;R-HSA-188191;R-HSA-2294590;R-HSA-912429;R-HSA-8961961;R-HSA-380455;R-HSA-8964525;R-HSA-174119;R-HSA-2172678;R-HSA-8961952;R-HSA-8964513;R-HSA-174120;R-HSA-8961699;R-HSA-174121;R-HSA-8853419;R-HSA-8961982;R-HSA-174132;R-HSA-2301205;R-HSA-174139;R-HSA-8964531;R-HSA-8961972;R-HSA-176700;R-HSA-2245218;R-HSA-1362261;R-HSA-174144;R-HSA-606287;R-HSA-8964550;R-HSA-8961991;R-HSA-174157;R-HSA-606289;R-HSA-8964561;R-HSA-174171;R-HSA-380508;R-HSA-8942803;R-HSA-8964567;R-HSA-8964588;R-HSA-8978926;R-HSA-69227;R-HSA-2294600;R-HSA-8964580;R-HSA-141423;R-HSA-174195;R-HSA-1363303;R-HSA-2484822;R-HSA-380272;R-HSA-174202;R-HSA-1363311;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-380283;R-HSA-8962039;R-HSA-380294;R-HSA-1227670;R-HSA-1227671;R-HSA-8942607;R-HSA-8962050;R-HSA-380303;R-HSA-1638803;R-HSA-174227;R-HSA-174224;R-HSA-380311;R-HSA-380316;R-HSA-2468287;R-HSA-174238;R-HSA-2995376;R-HSA-174255;R-HSA-5244669;R-HSA-8961840;R-HSA-188345;R-HSA-1638821;R-HSA-8961846;R-HSA-8852280;R-HSA-2288097;R-HSA-2467809;R-HSA-5229194;R-HSA-2467811;R-HSA-2993898;R-HSA-181450;R-HSA-8852298;R-HSA-8961863;R-HSA-179410;R-HSA-188371;R-HSA-3000319;R-HSA-8941915;R-HSA-8852306;R-HSA-198613;R-HSA-8961874;R-HSA-2574845;R-HSA-8961619;R-HSA-179417;R-HSA-3000310;R-HSA-8961620;R-HSA-179421;R-HSA-2574840;R-HSA-8961632;R-HSA-8961888;R-HSA-174058;R-HSA-113643;R-HSA-174057;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8964475;R-HSA-174070;R-HSA-8964465;R-HSA-8961651;R-HSA-8961907;R-HSA-174079;R-HSA-1214188;R-HSA-8964471"
R-HSA-1483257,"Phospholipid metabolism",5,315,0.02331088581366092,0.9756800946996177,0.9756800946996177,14,218,0.019630796938316073,9606,Homo sapiens,"PLA2G12A;DGAT2;GDPD1;PLBD1;DDHD1","","R-HSA-1482612;R-HSA-1602398;R-HSA-6814766;R-HSA-1602417;R-HSA-1482685;R-HSA-1602377;R-HSA-1482884;R-HSA-1602446;R-HSA-1602368;R-HSA-6786650;R-HSA-1602374;R-HSA-1482856;R-HSA-1482889;R-HSA-1482825"
R-HSA-3700989,"Transcriptional Regulation by TP53",9,485,0.03589136387182713,0.9763071363909712,0.9763071363909712,18,259,0.023322827555155336,9606,Homo sapiens,"TAF15;BCL6;TFDP2;AKT3;ATP5C1;SFN;GLS","","R-HSA-6803875;R-HSA-198599;R-HSA-5632732;R-HSA-6798282;R-HSA-6805640;R-HSA-6805399;R-HSA-70609;R-HSA-198609;R-HSA-6803892;R-HSA-6805620;R-HSA-6803890;R-HSA-6803858;R-HSA-5632738;R-HSA-6803871;R-HSA-6800253;R-HSA-6798268;R-HSA-6800250;R-HSA-6805785"
R-HSA-194068,"Bile acid and bile salt metabolism",1,120,0.008880337452823208,0.9798985064583362,0.9798985064583362,6,94,0.008464655560558308,9606,Homo sapiens,"AKR1C3","","R-HSA-192160;R-HSA-193841;R-HSA-192036;R-HSA-193781;R-HSA-193800;R-HSA-193758"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",2,179,0.013246503367127951,0.9800023680347485,0.9800023680347485,3,43,0.0038721296713192257,9606,Homo sapiens,"TUBB1;PRKACB","","R-HSA-983259;R-HSA-992708;R-HSA-983266"
R-HSA-5663205,"Infectious disease",10,536,0.039665507289276994,0.9803627360951092,0.9803627360951092,15,328,0.029536244934714094,9606,Homo sapiens,"TAF15;PLBD1;NMT2;ATP5C1;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-162914;R-HSA-192704;R-HSA-167136;R-HSA-184392;R-HSA-192841;R-HSA-167113;R-HSA-167118;R-HSA-8936356;R-HSA-167474;R-HSA-167121;R-HSA-167477;R-HSA-167130;R-HSA-167097;R-HSA-167134;R-HSA-167484"
R-HSA-1630316,"Glycosaminoglycan metabolism",2,182,0.01346851180344853,0.9816161497795274,0.9816161497795274,4,82,0.0073840612336785235,9606,Homo sapiens,"B4GALT6;CHST2","","R-HSA-2046222;R-HSA-2046298;R-HSA-2025723;R-HSA-2046265"
R-HSA-1592230,"Mitochondrial biogenesis",1,127,0.009398357137571228,0.9840124752715899,0.9840124752715899,1,36,0.0032417829806393518,9606,Homo sapiens,"ATP5C1","","R-HSA-8949580"
R-HSA-2980736,"Peptide hormone metabolism",1,127,0.009398357137571228,0.9840124752715899,0.9840124752715899,1,53,0.004772624943719045,9606,Homo sapiens,"TCF7L2","","R-HSA-381799"
R-HSA-112315,"Transmission across Chemical Synapses",4,288,0.021312809886775697,0.9840736470645176,0.9840736470645176,5,107,0.009635299414678073,9606,Homo sapiens,"KCNJ15;LIN7A;PRKACB;GLS","","R-HSA-70609;R-HSA-1013020;R-HSA-443474;R-HSA-5336443;R-HSA-380574"
R-HSA-8951664,"Neddylation",3,241,0.017834677717753274,0.9847097986841535,0.9847097986841535,13,31,0.0027915353444394417,9606,Homo sapiens,"SOCS3;DCAF8;FBXO32","","R-HSA-8956040;R-HSA-8956200;R-HSA-8955241;R-HSA-8952618;R-HSA-8952044;R-HSA-8952620;R-HSA-8956045;R-HSA-8955245;R-HSA-8952039;R-HSA-8955289;R-HSA-8952638;R-HSA-8952639;R-HSA-8955285"
R-HSA-2871809,"FCERI mediated Ca+2 mobilization",1,129,0.009546362761784949,0.9850252968869753,0.9850252968869753,5,11,9.90544799639802E-4,9606,Homo sapiens,"TXK","","R-HSA-2730888;R-HSA-2730858;R-HSA-2730847;R-HSA-2730833;R-HSA-2730885"
R-HSA-3781865,"Diseases of glycosylation",2,190,0.014060534300303412,0.9853266675849787,0.9853266675849787,1,58,0.005222872579918956,9606,Homo sapiens,"ADAMTS1;THBS1","","R-HSA-6785565"
R-HSA-166520,"Signalling by NGF",2,193,0.014282542736623991,0.9865213432832081,0.9865213432832081,2,110,0.00990544799639802,9606,Homo sapiens,"DNM3;NET1","","R-HSA-205039;R-HSA-177501"
R-HSA-2467813,"Separation of Sister Chromatids",2,195,0.014430548360837712,0.9872646838874,0.9872646838874,5,8,7.203962179198559E-4,9606,Homo sapiens,"TUBB1;ANAPC5","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",1,135,0.009990379634426108,0.9876955075267778,0.9876955075267778,4,8,7.203962179198559E-4,9606,Homo sapiens,"TUBB1","","R-HSA-2484822;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-6788656,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",1,137,0.010138385258639828,0.9884754573773616,0.9884754573773616,1,53,0.004772624943719045,9606,Homo sapiens,"HGD","","R-HSA-71164"
R-HSA-8956319,"Nucleobase catabolism",1,139,0.010286390882853548,0.9892060739278243,0.9892060739278243,1,58,0.005222872579918956,9606,Homo sapiens,"SAMHD1","","R-HSA-8866601"
R-HSA-5621481,"C-type lectin receptors (CLRs)",2,202,0.014948568045585732,0.9895652330747357,0.9895652330747357,2,68,0.006123367852318776,9606,Homo sapiens,"CLEC4D;PRKACB","","R-HSA-5624473;R-HSA-5621353"
R-HSA-212165,"Epigenetic regulation of gene expression",1,142,0.010508399319174128,0.9902162561501903,0.9902162561501903,20,34,0.003061683926159388,9606,Homo sapiens,"HIST1H2AE","","R-HSA-5334097;R-HSA-427527;R-HSA-5334160;R-HSA-5334099;R-HSA-212263;R-HSA-5334164;R-HSA-5250938;R-HSA-5227490;R-HSA-212269;R-HSA-433672;R-HSA-427528;R-HSA-427336;R-HSA-427337;R-HSA-427383;R-HSA-5334179;R-HSA-5334151;R-HSA-5334152;R-HSA-427514;R-HSA-212222;R-HSA-212252"
